order_no,prod_code,order_qty,order_price
3207,1041,52,36.68
3208,1075,180,35.08
3208,1003,59,8.76
3208,1017,93,41.34
3209,1015,216,30.87
3210,1053,30,31.34
3211,1057,188,36.06
3211,1006,184,20.98
3211,1067,90,29.2
3211,1002,67,16.02
3212,1076,113,42.29
3213,1040,15,32.55
3213,1094,155,11.15
3213,1037,108,29.2
3213,1001,152,13.59
3213,1060,97,41.78
3214,1039,146,21.07
3214,1059,122,44.99
3215,1049,161,35.73
3216,1091,111,19.93
3217,1025,59,14.15
3217,1074,59,13.47
3217,1037,35,29.2
3217,1076,179,42.29
3217,1071,239,10.24
3218,1027,207,44.39
3219,1066,135,12.77
3219,1012,104,28.14
3219,1003,244,10.0
3219,1020,212,9.68
3220,1014,204,36.36
3220,1038,162,13.88
3221,1056,86,22.28
3221,1073,11,17.87
3221,1013,56,38.15
3221,1071,64,10.24
3222,1043,83,6.02
3222,1010,14,9.91
3223,1013,52,38.15
3223,1053,208,31.34
3223,1016,145,31.63
3223,1046,147,14.63
3224,1070,179,11.57
3225,1074,29,13.47
3225,1025,249,11.44
3225,1062,79,32.58
3225,1015,170,30.87
3225,1001,169,15.0
3226,1099,175,8.18
3226,1058,73,5.22
3226,1076,186,42.29
3226,1038,147,11.32
3227,1023,190,5.16
3228,1005,111,15.45
3228,1061,215,11.23
3228,1010,26,9.91
3228,1027,144,44.39
3229,1013,184,33.93
3229,1085,67,24.91
3229,1082,85,32.01
3229,1079,135,15.96
3230,1093,12,33.49
3231,1017,59,41.34
3232,1095,173,28.95
3232,1054,188,6.19
3232,1097,20,16.79
3232,1017,84,41.34
3232,1052,134,18.87
3233,1046,241,12.81
3233,1013,154,38.15
3233,1085,226,21.53
3234,1077,174,16.24
3234,1023,55,5.16
3234,1054,214,6.19
3234,1093,231,31.51
3234,1028,64,28.39
3235,1060,185,41.78
3235,1056,166,26.23
3235,1027,78,44.39
3235,1020,34,9.68
3235,1069,141,32.19
3236,1048,47,14.85
3237,1074,210,13.47
3237,1020,20,9.68
3237,1016,145,36.91
3237,1073,26,17.87
3237,1018,147,40.55
3238,1035,56,11.31
3238,1069,73,32.19
3238,1030,131,38.96
3239,1034,179,23.56
3240,1076,158,42.29
3240,1042,240,20.95
3241,1065,164,34.31
3241,1046,45,14.63
3241,1028,218,32.0
3241,1045,153,26.23
3242,1019,112,44.68
3242,1079,164,15.96
3242,1035,28,11.31
3242,1096,61,8.51
3242,1093,128,33.49
3243,1077,116,18.06
3243,1018,131,40.55
3244,1005,124,18.0
3245,1027,49,39.78
3245,1072,99,40.0
3246,1026,75,10.82
3246,1005,249,18.0
3247,1029,166,10.19
3247,1059,28,44.99
3248,1038,207,13.88
3248,1069,90,32.19
3248,1018,98,40.55
3248,1100,44,25.9
3249,1039,59,24.66
3249,1058,131,6.16
3250,1044,78,30.68
3250,1013,144,38.15
3250,1098,56,43.36
3250,1010,177,9.91
3251,1088,88,40.13
3251,1030,186,38.96
3252,1059,164,44.99
3252,1077,140,18.06
3252,1005,166,18.0
3252,1081,54,11.2
3252,1012,181,34.7
3253,1021,100,35.44
3253,1093,118,33.49
3253,1040,112,27.25
3253,1083,171,7.16
3253,1050,211,7.66
3254,1079,151,15.96
3254,1086,235,43.45
3254,1020,244,9.68
3254,1045,119,26.23
3254,1071,65,10.24
3255,1042,225,24.32
3255,1010,75,8.95
3255,1098,34,43.36
3256,1079,140,15.96
3256,1063,246,10.82
3256,1086,106,40.42
3257,1076,198,42.29
3258,1084,177,30.52
3258,1024,225,9.32
3258,1001,246,12.38
3258,1014,214,33.19
3258,1031,53,44.18
3259,1025,114,14.15
3259,1017,86,35.04
3259,1097,33,16.79
3259,1085,144,24.91
3260,1022,106,6.97
3260,1029,36,10.19
3260,1086,16,43.45
3260,1052,107,16.11
3260,1036,206,22.32
3261,1082,67,33.79
3261,1081,93,9.1
3261,1084,127,30.52
3262,1042,237,24.32
3262,1026,15,10.82
3263,1067,71,29.2
3263,1073,211,17.87
3263,1043,153,6.02
3263,1048,243,14.85
3263,1092,174,44.98
3264,1029,187,10.19
3265,1009,223,6.37
3265,1002,68,20.0
3265,1024,19,9.32
3266,1079,65,15.96
3266,1039,45,24.66
3266,1050,231,7.66
3267,1011,195,43.43
3267,1080,120,22.84
3268,1022,183,8.68
3268,1042,171,24.32
3269,1028,132,32.0
3270,1064,183,38.32
3270,1076,246,42.29
3270,1072,31,40.0
3271,1066,150,11.58
3271,1076,70,42.29
3271,1023,189,5.16
3271,1004,21,12.0
3271,1044,243,33.29
3272,1100,167,25.9
3273,1037,191,24.48
3273,1081,30,11.2
3273,1045,245,21.3
3273,1098,174,43.36
3273,1093,90,33.49
3274,1100,207,25.9
3274,1041,171,42.37
3275,1054,17,6.19
3275,1060,106,41.78
3276,1049,120,35.73
3276,1035,175,10.02
3277,1046,121,14.63
3277,1023,116,5.16
3277,1006,103,20.98
3278,1072,214,40.0
3278,1011,182,43.43
3279,1100,199,25.9
3279,1041,186,42.37
3280,1007,87,28.42
3280,1049,173,30.16
3280,1095,19,28.95
3280,1011,108,43.43
3281,1094,26,12.64
3281,1016,109,36.91
3281,1043,26,6.02
3282,1077,217,18.06
3283,1049,35,35.73
3283,1028,165,32.0
3283,1046,175,14.63
3283,1023,49,5.16
3284,1064,23,38.32
3284,1007,14,28.42
3284,1031,222,44.18
3285,1085,13,24.91
3285,1091,125,19.93
3285,1008,186,24.79
3285,1060,229,41.78
3285,1007,218,28.42
3286,1054,49,5.17
3286,1078,199,26.78
3286,1044,24,33.29
3286,1031,163,44.18
3286,1053,240,31.34
3287,1005,211,18.0
3287,1092,37,44.98
3288,1010,174,8.43
3288,1021,47,35.44
3289,1100,123,25.9
3289,1002,114,20.0
3289,1011,26,43.43
3289,1031,239,44.18
3289,1065,69,34.31
3290,1065,50,34.31
3290,1055,173,10.62
3290,1079,144,15.96
3291,1044,201,33.29
3291,1069,180,32.19
3292,1019,74,44.68
3292,1064,31,38.32
3292,1060,149,34.24
3292,1089,75,25.54
3292,1021,134,28.38
3293,1068,10,28.28
3293,1063,45,10.82
3293,1065,95,34.31
3293,1096,175,9.13
3293,1064,178,38.32
3294,1088,161,40.13
3295,1071,241,10.24
3295,1039,88,24.66
3296,1044,211,29.98
3297,1078,53,23.09
3297,1100,245,25.9
3297,1038,139,11.32
3297,1006,238,20.98
3298,1088,155,40.13
3298,1049,228,35.73
3298,1046,117,14.63
3299,1002,26,20.0
3299,1022,247,8.68
3299,1100,76,25.9
3299,1013,61,38.15
3300,1030,194,38.96
3300,1034,201,23.56
3300,1020,46,9.68
3300,1088,67,40.13
3300,1049,64,35.73
3301,1013,223,32.1
3301,1012,148,34.7
3301,1086,219,39.77
3301,1040,101,32.55
3301,1061,208,11.23
3302,1093,108,33.49
3302,1020,64,9.68
3303,1062,219,32.58
3304,1033,238,36.61
3304,1073,190,15.83
3305,1047,157,33.4
3305,1060,239,41.78
3305,1062,145,32.58
3305,1075,190,35.08
3305,1093,172,33.49
3306,1065,17,28.66
3306,1075,33,35.08
3306,1021,39,35.44
3306,1007,25,23.28
3306,1059,89,44.99
3307,1013,119,38.15
3308,1036,53,22.32
3308,1043,85,4.87
3308,1028,152,32.0
3308,1051,51,10.64
3308,1019,45,44.68
3309,1025,237,14.15
3309,1034,38,23.56
3310,1008,139,24.79
3311,1071,157,10.24
3311,1084,142,30.52
3311,1030,48,38.96
3312,1080,18,22.84
3312,1082,18,33.79
3312,1049,50,35.73
3312,1069,125,32.19
3312,1045,58,26.23
3313,1100,108,25.9
3313,1087,51,39.3
3313,1095,213,28.95
3313,1094,40,13.56
3314,1095,14,28.95
3314,1066,36,12.77
3314,1038,114,13.88
3314,1063,17,10.82
3315,1028,120,30.09
3315,1049,240,35.73
3316,1057,19,36.06
3316,1088,153,40.13
3317,1004,227,12.0
3317,1053,89,26.08
3317,1043,183,6.02
3317,1030,44,38.96
3317,1026,115,10.25
3318,1044,11,33.29
3318,1048,141,14.85
3318,1065,104,34.31
3318,1083,153,7.16
3318,1052,230,18.87
3319,1044,43,33.29
3319,1004,91,12.0
3319,1097,112,16.79
3319,1092,27,44.98
3319,1010,180,9.91
3320,1026,102,10.82
3321,1081,227,11.2
3321,1077,231,18.06
3322,1008,206,24.79
3323,1010,91,9.04
3324,1034,65,23.56
3324,1065,195,34.31
3325,1077,108,18.06
3325,1049,125,35.73
3326,1018,55,40.55
3327,1055,35,9.79
3327,1029,234,10.19
3327,1094,122,13.56
3327,1071,83,10.24
3328,1034,104,23.56
3328,1021,19,35.44
3329,1100,174,25.9
3329,1071,191,10.24
3330,1046,205,14.63
3330,1073,97,17.87
3331,1099,162,8.18
3331,1054,49,6.19
3332,1024,73,9.32
3332,1023,228,5.16
3332,1068,62,28.28
3333,1068,109,28.28
3333,1004,96,10.47
3333,1099,85,8.18
3333,1081,240,11.2
3333,1030,122,38.96
3334,1068,17,24.26
3335,1085,235,24.91
3336,1017,243,34.57
3337,1018,52,40.55
3337,1005,99,18.0
3338,1088,173,40.13
3338,1039,225,24.66
3339,1040,82,32.55
3339,1061,57,11.23
3340,1084,85,30.52
3341,1062,165,32.58
3341,1022,190,8.68
3341,1002,74,20.0
3342,1006,149,20.98
3343,1025,73,14.15
3343,1035,90,11.31
3343,1050,190,7.66
3343,1045,27,26.23
3344,1047,99,33.4
3345,1030,232,38.96
3345,1080,140,22.84
3345,1017,147,37.0
3345,1090,89,24.52
3346,1089,73,30.08
3346,1017,33,41.34
3346,1045,14,26.23
3346,1011,127,43.43
3347,1024,188,8.44
3348,1042,229,22.19
3348,1045,45,26.23
3348,1064,46,38.32
3348,1029,139,10.19
3349,1092,217,44.98
3349,1085,92,24.91
3349,1079,69,15.96
3350,1042,41,24.32
3350,1038,147,13.88
3350,1053,210,31.34
3350,1001,119,15.0
3351,1066,113,12.77
3352,1060,199,41.78
3352,1082,11,33.79
3353,1051,29,10.64
3353,1043,81,6.02
3354,1097,115,13.75
3354,1016,36,36.91
3355,1089,122,30.08
3355,1052,39,18.87
3355,1059,164,44.99
3355,1075,161,35.08
3356,1085,247,20.26
3356,1090,123,28.21
3356,1033,130,40.15
3356,1095,179,28.95
3357,1077,90,18.06
3357,1078,180,24.18
3357,1002,132,20.0
3357,1003,61,10.0
3357,1066,89,12.77
3358,1035,100,11.31
3358,1071,108,10.24
3358,1011,16,43.43
3359,1075,175,35.08
3359,1035,123,11.31
3359,1047,233,33.4
3359,1029,206,10.19
3360,1076,124,42.29
3360,1007,207,23.36
3361,1019,205,44.68
3361,1066,160,12.77
3361,1063,174,10.82
3361,1096,66,9.13
3361,1069,176,32.19
3362,1051,195,10.64
3362,1003,128,10.0
3363,1061,195,9.7
3363,1025,18,14.15
3364,1039,47,24.66
3364,1037,111,29.2
3364,1085,35,24.91
3364,1077,78,15.02
3364,1004,61,12.0
3365,1088,158,40.13
3365,1060,89,41.78
3366,1088,230,40.13
3366,1011,201,38.91
3366,1037,10,29.2
3367,1035,39,10.15
3367,1065,20,34.31
3367,1002,237,20.0
3368,1054,76,6.19
3369,1068,107,28.28
3369,1016,29,36.91
3370,1021,86,35.44
3370,1031,157,38.69
3370,1071,156,9.38
3370,1006,90,20.98
3370,1005,65,18.0
3371,1015,52,27.6
3371,1043,64,6.02
3371,1087,148,44.97
3372,1015,34,30.87
3372,1064,190,38.32
3372,1088,178,37.78
3372,1082,14,33.79
3373,1025,111,14.15
3373,1066,96,12.77
3373,1058,99,6.16
3373,1012,161,34.7
3374,1006,76,20.98
3374,1075,215,35.08
3374,1046,97,14.63
3374,1092,13,44.98
3374,1077,81,18.06
3375,1018,244,40.55
3375,1057,115,31.25
3375,1053,105,31.34
3375,1045,122,26.23
3376,1021,150,35.44
3376,1080,62,22.84
3376,1033,180,40.15
3376,1076,173,42.29
3377,1029,160,10.19
3377,1007,157,22.99
3377,1100,72,25.9
3377,1056,150,26.23
3378,1070,177,11.57
3378,1003,13,10.0
3378,1044,118,33.29
3378,1041,25,42.37
3378,1078,98,26.78
3379,1064,216,38.32
3379,1021,93,35.44
3379,1010,32,9.91
3380,1068,174,28.28
3380,1009,113,6.37
3380,1023,13,5.16
3381,1016,94,36.91
3382,1064,67,38.32
3382,1070,131,11.57
3383,1089,76,30.08
3384,1001,12,15.0
3384,1081,199,11.2
3384,1002,242,20.0
3384,1049,241,35.73
3385,1036,65,22.32
3385,1012,22,34.7
3386,1096,127,7.92
3386,1032,109,31.58
3386,1029,12,10.19
3387,1062,11,32.58
3387,1003,75,10.0
3387,1008,32,24.79
3388,1039,205,24.66
3388,1041,84,34.57
3388,1074,145,13.47
3388,1042,67,24.32
3389,1007,237,24.72
3389,1035,102,11.31
3389,1096,209,9.13
3389,1001,233,15.0
3390,1042,117,24.32
3391,1073,161,17.87
3391,1026,226,10.82
3391,1023,154,5.16
3391,1038,142,13.88
3392,1091,240,17.04
3392,1020,113,9.68
3393,1033,107,40.15
3393,1086,220,43.45
3393,1088,82,40.13
3393,1057,170,30.86
3393,1069,85,32.19
3394,1085,97,24.91
3394,1039,107,24.66
3394,1036,144,22.32
3394,1051,153,8.53
3395,1023,212,5.16
3395,1013,57,38.15
3395,1027,59,36.7
3396,1046,58,14.63
3397,1060,47,41.78
3397,1067,131,29.2
3397,1066,105,12.77
3397,1085,191,24.91
3397,1093,142,33.49
3398,1029,204,8.51
3398,1093,77,33.49
3398,1056,81,26.23
3398,1012,236,34.7
3398,1028,95,32.0
3399,1063,197,10.82
3399,1005,138,18.0
3399,1065,44,34.31
3399,1057,208,36.06
3400,1090,115,28.21
3401,1013,181,38.15
3401,1047,247,33.4
3401,1070,102,11.57
3402,1087,157,44.97
3403,1010,165,8.67
3403,1005,45,18.0
3403,1021,170,35.44
3404,1026,147,10.82
3405,1063,133,10.82
3406,1097,33,16.79
3406,1082,63,33.79
3406,1064,99,38.32
3407,1054,64,6.19
3407,1038,239,11.43
3407,1068,127,28.28
3408,1054,246,5.23
3408,1089,145,30.08
3409,1054,220,6.19
3410,1089,39,25.76
3410,1004,207,12.0
3410,1096,53,7.99
3410,1064,23,38.32
3411,1005,85,18.0
3411,1033,145,40.15
3411,1069,64,32.19
3411,1012,206,34.7
3412,1048,134,14.85
3412,1017,214,41.34
3412,1053,63,31.34
3412,1005,58,14.7
3413,1033,197,40.15
3413,1037,20,24.71
3413,1023,14,5.16
3413,1075,134,35.08
3413,1036,172,22.32
3414,1055,52,10.62
3415,1080,126,22.84
3415,1046,180,14.63
3415,1007,162,28.42
3415,1096,210,7.59
3416,1028,103,32.0
3416,1066,184,12.77
3416,1049,214,29.1
3417,1084,141,30.52
3417,1070,50,11.57
3417,1075,178,35.08
3417,1037,25,29.2
3417,1091,104,19.93
3418,1084,83,30.52
3418,1098,109,43.36
3418,1100,36,25.9
3418,1013,126,38.15
3419,1039,98,24.66
3419,1030,230,38.96
3419,1084,46,25.71
3419,1013,13,38.15
3419,1011,175,43.43
3420,1029,156,10.19
3420,1068,180,28.28
3420,1099,231,8.18
3420,1020,150,9.68
3420,1030,248,38.96
3421,1028,249,32.0
3421,1072,172,40.0
3422,1036,11,22.32
3423,1069,20,32.19
3423,1004,231,12.0
3424,1044,116,33.29
3424,1006,90,19.58
3425,1065,118,34.31
3425,1019,196,44.68
3425,1098,172,43.36
3426,1013,230,38.15
3427,1052,143,17.26
3427,1045,182,26.23
3428,1072,34,40.0
3429,1064,144,38.32
3429,1074,110,13.47
3429,1081,241,11.2
3429,1034,112,23.56
3430,1076,188,42.29
3430,1096,241,9.13
3430,1006,179,20.98
3431,1050,118,7.04
3432,1002,73,16.45
3432,1019,64,44.68
3433,1061,226,9.02
3434,1049,239,35.73
3434,1077,138,18.06
3434,1092,191,44.98
3435,1075,137,35.08
3436,1100,12,25.9
3437,1087,162,44.97
3437,1041,206,42.37
3438,1060,104,41.78
3438,1051,222,10.64
3438,1031,129,44.18
3438,1008,177,21.64
3439,1100,213,25.9
3439,1050,80,7.66
3440,1045,104,22.95
3440,1003,212,10.0
3440,1083,248,5.82
3440,1071,199,10.24
3441,1086,175,43.45
3441,1053,174,31.34
3442,1092,187,44.98
3442,1018,118,40.55
3442,1048,225,14.85
3442,1026,115,9.89
3442,1084,88,25.28
3443,1079,37,12.94
3444,1086,67,43.45
3444,1093,34,33.49
3445,1027,122,40.44
3446,1088,177,40.13
3446,1037,168,29.2
3446,1021,82,35.44
3446,1036,161,22.32
3447,1096,26,9.13
3447,1068,92,28.28
3448,1020,110,9.68
3448,1024,63,9.32
3449,1025,171,14.15
3449,1067,182,29.2
3449,1091,36,19.93
3450,1069,149,32.19
3450,1033,160,40.15
3450,1035,179,11.31
3451,1031,66,44.18
3451,1079,120,15.96
3451,1060,150,41.78
3451,1056,67,26.23
3452,1066,108,11.48
3453,1037,97,29.2
3453,1086,25,35.84
3453,1074,168,13.47
3453,1058,242,6.16
3453,1027,26,41.33
3454,1017,129,41.34
3454,1026,23,10.82
3454,1070,231,11.57
3455,1096,210,9.13
3455,1090,98,28.21
3456,1098,91,40.24
3456,1061,15,11.23
3457,1017,89,41.34
3457,1069,157,32.19
3457,1046,25,14.63
3457,1070,111,9.35
3457,1086,183,43.45
3458,1084,175,30.52
3458,1073,197,17.87
3459,1018,117,40.55
3459,1095,167,26.92
3460,1039,141,24.66
3461,1052,225,18.87
3461,1075,60,35.08
3461,1083,203,7.16
3462,1004,185,12.0
3462,1030,174,38.96
3462,1051,15,10.64
3463,1070,115,11.57
3463,1010,79,9.91
3463,1024,151,9.32
3463,1021,25,35.44
3464,1091,127,19.93
3464,1068,215,28.28
3464,1071,160,10.24
3464,1001,192,15.0
3464,1026,204,10.82
3465,1085,174,24.91
3466,1010,47,9.91
3466,1063,175,10.82
3466,1043,161,5.27
3466,1004,22,12.0
3466,1055,248,10.62
3467,1036,212,22.32
3468,1011,182,43.43
3468,1081,59,11.2
3468,1041,86,42.37
3468,1087,207,41.8
3468,1064,213,38.32
3469,1008,26,24.79
3469,1053,31,31.34
3470,1032,121,36.52
3470,1058,109,6.16
3470,1099,87,8.18
3471,1086,129,43.45
3471,1014,139,36.36
3471,1018,51,40.55
3472,1009,33,6.37
3472,1037,145,29.2
3473,1016,211,36.91
3473,1082,96,33.79
3474,1095,210,28.95
3474,1009,174,6.37
3474,1083,28,7.16
3475,1044,96,33.29
3475,1064,89,38.32
3475,1034,106,20.67
3475,1038,199,13.88
3476,1029,149,10.19
3476,1081,216,11.2
3476,1086,38,43.45
3476,1013,94,30.93
3476,1079,182,15.96
3477,1029,29,10.19
3478,1078,60,26.78
3478,1087,210,44.97
3479,1013,179,38.15
3480,1062,71,32.58
3480,1035,194,10.12
3480,1010,80,9.91
3480,1034,99,23.56
3481,1079,159,15.96
3482,1017,208,35.05
3482,1072,52,40.0
3482,1075,106,35.08
3482,1091,233,16.78
3483,1079,229,13.82
3483,1024,154,9.32
3483,1026,155,10.82
3483,1025,21,14.15
3483,1033,96,40.15
3484,1077,116,18.06
3484,1002,129,20.0
3484,1004,245,12.0
3485,1080,223,22.84
3485,1089,99,30.08
3485,1019,181,44.68
3485,1037,106,24.57
3485,1038,144,13.88
3486,1008,188,23.11
3487,1009,63,6.37
3487,1052,168,18.87
3487,1089,77,30.08
3487,1051,229,10.64
3487,1039,137,20.88
3488,1019,208,44.68
3488,1089,146,30.08
3488,1093,177,33.49
3488,1056,124,26.23
3489,1081,90,11.2
3489,1022,119,8.68
3490,1070,247,11.57
3491,1051,220,10.64
3492,1036,24,18.02
3492,1095,184,26.98
3493,1075,19,35.08
3493,1047,153,33.4
3493,1027,58,44.39
3493,1041,89,42.37
3494,1063,132,8.89
3495,1088,232,40.13
3495,1073,117,17.87
3495,1030,34,38.96
3496,1047,110,33.4
3496,1064,162,38.32
3496,1048,54,14.85
3496,1088,195,40.13
3496,1057,67,36.06
3497,1031,44,44.18
3497,1022,84,8.68
3498,1009,74,6.37
3498,1065,240,34.31
3498,1048,35,14.85
3499,1066,29,12.77
3500,1010,163,9.91
3501,1031,142,44.18
3501,1072,11,40.0
3501,1028,173,32.0
3502,1004,34,12.0
3502,1077,135,18.06
3502,1027,116,44.39
3502,1023,35,5.16
3503,1094,91,13.56
3503,1033,202,40.15
3503,1091,134,17.31
3503,1069,68,26.2
3503,1061,236,11.23
3504,1006,130,19.33
3504,1029,227,10.19
3504,1052,236,16.03
3504,1060,153,41.78
3504,1082,25,33.79
3505,1051,37,10.64
3505,1026,243,10.82
3505,1097,75,16.79
3506,1044,196,33.29
3506,1043,236,6.02
3506,1031,51,41.74
3506,1084,245,25.44
3507,1062,198,32.58
3507,1044,204,33.29
3507,1097,36,13.81
3508,1027,101,44.39
3508,1056,120,26.23
3508,1089,34,30.08
3508,1014,237,36.36
3509,1072,210,40.0
3509,1094,122,13.56
3510,1007,247,28.42
3511,1043,237,6.02
3512,1056,16,26.23
3512,1011,187,43.43
3512,1020,99,9.06
3512,1076,66,37.9
3513,1075,150,35.08
3513,1036,48,22.32
3513,1062,174,32.58
3513,1083,153,7.16
3513,1073,231,17.87
3514,1005,165,18.0
3514,1035,30,11.31
3514,1073,130,17.87
3515,1047,21,33.4
3515,1075,39,35.08
3515,1082,169,33.79
3515,1035,209,11.31
3515,1073,188,17.87
3516,1092,225,44.98
3516,1079,176,15.96
3517,1093,78,29.76
3517,1064,188,38.32
3517,1060,189,41.78
3517,1046,181,14.63
3518,1014,26,36.36
3519,1039,188,24.66
3519,1027,196,44.39
3519,1077,120,18.06
3520,1062,81,32.58
3520,1016,175,36.91
3521,1074,165,13.47
3522,1086,239,43.45
3522,1066,75,12.77
3522,1026,179,10.82
3522,1013,147,38.15
3522,1016,132,36.91
3523,1078,55,22.28
3523,1059,156,36.17
3523,1039,91,24.66
3524,1048,172,14.85
3524,1017,221,41.34
3524,1080,162,22.84
3524,1076,109,42.29
3525,1062,93,32.58
3526,1036,149,22.32
3526,1088,250,40.13
3526,1089,69,30.08
3527,1090,172,28.21
3527,1015,60,30.87
3527,1007,240,28.42
3527,1062,232,28.92
3527,1033,44,40.15
3528,1083,108,7.16
3528,1052,89,18.87
3528,1044,202,33.29
3528,1029,17,10.19
3528,1022,120,8.68
3529,1016,22,34.6
3530,1008,119,24.79
3530,1038,80,13.88
3531,1001,217,15.0
3531,1030,177,38.96
3531,1061,240,9.54
3531,1044,235,30.55
3532,1009,20,5.53
3533,1026,246,10.82
3534,1069,234,32.19
3534,1032,64,36.52
3534,1013,80,38.15
3535,1051,178,9.5
3535,1038,244,13.88
3536,1012,79,34.7
3536,1063,148,10.82
3536,1066,225,12.77
3536,1038,118,13.88
3536,1009,175,5.92
3537,1088,102,40.13
3537,1026,30,10.82
3538,1076,12,42.29
3539,1070,200,11.57
3539,1027,231,44.39
3539,1003,189,10.0
3540,1074,82,13.47
3541,1086,113,43.45
3541,1085,196,24.91
3541,1015,85,30.87
3541,1022,245,8.1
3541,1018,156,40.55
3542,1051,169,10.64
3542,1056,204,26.23
3542,1045,215,26.23
3542,1052,64,16.51
3543,1082,136,33.79
3543,1077,54,18.06
3543,1089,76,30.08
3543,1057,51,36.06
3544,1031,120,44.18
3544,1027,124,38.33
3544,1089,12,30.08
3544,1082,193,27.32
3544,1098,27,43.36
3545,1089,167,27.99
3545,1007,223,23.89
3546,1056,163,26.23
3546,1062,236,32.58
3546,1070,58,10.0
3546,1093,222,27.56
3546,1045,119,26.23
3547,1080,12,22.84
3547,1073,118,17.87
3547,1064,54,38.32
3547,1029,167,10.19
3547,1041,232,42.37
3548,1043,48,6.02
3548,1052,112,18.87
3548,1066,123,12.77
3549,1023,238,5.16
3549,1014,223,36.36
3549,1019,165,44.68
3550,1083,96,7.16
3550,1002,31,20.0
3550,1040,219,32.55
3550,1067,117,29.2
3550,1034,221,23.56
3551,1022,153,8.68
3552,1048,89,14.85
3552,1070,234,11.57
3552,1074,76,13.47
3553,1008,174,24.79
3553,1090,35,28.21
3553,1071,59,10.24
3553,1100,237,25.9
3554,1036,124,22.32
3554,1029,40,10.19
3554,1052,83,18.87
3554,1035,56,11.31
3555,1032,246,36.52
3555,1065,132,34.31
3555,1027,141,44.39
3556,1076,130,42.29
3556,1059,106,40.92
3556,1051,92,9.57
3556,1012,104,34.7
3556,1007,237,28.42
3557,1047,136,33.4
3557,1084,213,27.53
3557,1099,28,8.18
3557,1068,173,28.28
3558,1084,32,24.86
3559,1092,47,44.98
3559,1099,112,8.18
3559,1026,89,10.82
3559,1065,142,34.31
3559,1079,215,15.96
3560,1073,199,17.87
3560,1060,197,41.78
3560,1086,205,43.45
3560,1080,225,22.84
3560,1028,157,26.48
3561,1043,19,6.02
3561,1001,168,15.0
3561,1046,86,14.63
3561,1059,187,44.99
3562,1020,130,9.1
3563,1010,250,8.63
3564,1036,192,18.44
3564,1082,99,33.79
3564,1015,146,30.87
3564,1007,157,28.42
3565,1070,80,11.57
3565,1097,27,16.79
3565,1006,168,20.98
3565,1051,114,10.64
3566,1030,65,38.96
